sample,locus,field,genotyper,accuracy
INCOV123-AC,A,field_2,optitype,1
INCOV123-AC,A,field_2,phlat,1
INCOV123-AC,A,field_3,arcasHLA,1
INCOV123-AC,A,field_3,hlaminer,0
INCOV123-AC,A,field_3,optitype,0
INCOV123-AC,A,field_3,phlat,0
INCOV123-AC,B,field_1,arcasHLA,1
INCOV123-AC,B,field_1,hlaminer,0
INCOV123-AC,B,field_1,optitype,1
INCOV123-AC,B,field_1,phlat,1
INCOV123-AC,B,field_2,arcasHLA,0
INCOV123-AC,B,field_2,hlaminer,0
INCOV123-AC,B,field_2,optitype,1
INCOV123-AC,B,field_2,phlat,1
INCOV123-AC,B,field_3,arcasHLA,0
INCOV123-AC,B,field_3,hlaminer,0
INCOV123-AC,B,field_3,optitype,0
INCOV123-AC,B,field_3,phlat,1
INCOV123-AC,C,field_1,arcasHLA,1
INCOV123-AC,C,field_1,hlaminer,0.5
INCOV123-AC,C,field_1,optitype,1
INCOV123-AC,C,field_1,phlat,1
INCOV123-AC,C,field_2,arcasHLA,0
INCOV123-AC,C,field_2,hlaminer,0
INCOV123-AC,C,field_2,optitype,1
INCOV123-AC,C,field_2,phlat,1
INCOV123-AC,C,field_3,arcasHLA,0
INCOV123-AC,C,field_3,hlaminer,0
INCOV123-AC,C,field_3,optitype,0
INCOV123-AC,C,field_3,phlat,1
INCOV123-AC,DPA1,field_1,arcasHLA,1
INCOV123-AC,DPA1,field_1,hlaminer,0.5
INCOV123-AC,DPA1,field_1,optitype,0
INCOV123-AC,DPA1,field_1,phlat,0
INCOV123-AC,DPA1,field_2,arcasHLA,1
INCOV123-AC,DPA1,field_2,hlaminer,0
INCOV123-AC,DPA1,field_2,optitype,0
INCOV123-AC,DPA1,field_2,phlat,0
INCOV123-AC,DPA1,field_3,arcasHLA,1
INCOV123-AC,DPA1,field_3,hlaminer,0
INCOV123-AC,DPA1,field_3,optitype,0
INCOV123-AC,DPA1,field_3,phlat,0
INCOV123-AC,DPB1,field_1,arcasHLA,1
INCOV123-AC,DPB1,field_1,hlaminer,1
INCOV123-AC,DPB1,field_1,optitype,0
INCOV123-AC,DPB1,field_1,phlat,0
INCOV123-AC,DPB1,field_2,arcasHLA,1
INCOV123-AC,DPB1,field_2,hlaminer,1
INCOV123-AC,DPB1,field_2,optitype,0
INCOV123-AC,DPB1,field_2,phlat,0
INCOV123-AC,DPB1,field_3,arcasHLA,1
INCOV123-AC,DPB1,field_3,hlaminer,0
INCOV123-AC,DPB1,field_3,optitype,0
INCOV123-AC,DPB1,field_3,phlat,0
INCOV123-AC,DQA1,field_1,arcasHLA,1
INCOV123-AC,DQA1,field_1,hlaminer,0.5
INCOV123-AC,DQA1,field_1,optitype,0
INCOV123-AC,DQA1,field_1,phlat,1
INCOV123-AC,DQA1,field_2,arcasHLA,1
INCOV123-AC,DQA1,field_2,hlaminer,0.5
INCOV123-AC,DQA1,field_2,optitype,0
INCOV123-AC,DQA1,field_2,phlat,1
INCOV123-AC,DQA1,field_3,arcasHLA,1
INCOV123-AC,DQA1,field_3,hlaminer,0
INCOV123-AC,DQA1,field_3,optitype,0
INCOV123-AC,DQA1,field_3,phlat,1
INCOV123-AC,DQB1,field_1,arcasHLA,1
INCOV123-AC,DQB1,field_1,hlaminer,0.5
INCOV123-AC,DQB1,field_1,optitype,0
INCOV123-AC,DQB1,field_1,phlat,1
INCOV123-AC,DQB1,field_2,arcasHLA,1
INCOV123-AC,DQB1,field_2,hlaminer,0.5
INCOV123-AC,DQB1,field_2,optitype,0
INCOV123-AC,DQB1,field_2,phlat,1
INCOV123-AC,DQB1,field_3,arcasHLA,1
INCOV123-AC,DQB1,field_3,hlaminer,0
INCOV123-AC,DQB1,field_3,optitype,0
INCOV123-AC,DQB1,field_3,phlat,1
INCOV123-AC,DRB1,field_1,arcasHLA,1
INCOV123-AC,DRB1,field_1,hlaminer,0.5
INCOV123-AC,DRB1,field_1,optitype,0
INCOV123-AC,DRB1,field_1,phlat,1
INCOV123-AC,DRB1,field_2,arcasHLA,1
INCOV123-AC,DRB1,field_2,hlaminer,0
INCOV123-AC,DRB1,field_2,optitype,0
INCOV123-AC,DRB1,field_2,phlat,1
INCOV123-AC,DRB1,field_3,arcasHLA,1
INCOV123-AC,DRB1,field_3,hlaminer,0
INCOV123-AC,DRB1,field_3,optitype,0
INCOV123-AC,DRB1,field_3,phlat,0.5
INCOV123-AC,DRB5,field_1,arcasHLA,1
INCOV123-AC,DRB5,field_1,hlaminer,0.5
INCOV123-AC,DRB5,field_1,optitype,0
INCOV123-AC,DRB5,field_1,phlat,0
INCOV123-AC,DRB5,field_2,arcasHLA,1
INCOV123-AC,DRB5,field_2,hlaminer,0.5
INCOV123-AC,DRB5,field_2,optitype,0
INCOV123-AC,DRB5,field_2,phlat,0
INCOV123-AC,DRB5,field_3,arcasHLA,1
INCOV123-AC,DRB5,field_3,hlaminer,0
INCOV123-AC,DRB5,field_3,optitype,0
INCOV123-AC,DRB5,field_3,phlat,0
INCOV123-BL,A,field_1,arcasHLA,1
INCOV123-BL,A,field_1,hlaminer,1
INCOV123-BL,A,field_1,optitype,1
INCOV123-BL,A,field_1,phlat,1
INCOV123-BL,A,field_2,arcasHLA,0.5
INCOV123-BL,A,field_2,hlaminer,0.5
INCOV123-BL,A,field_2,optitype,1
INCOV123-BL,A,field_2,phlat,1
INCOV123-BL,A,field_3,arcasHLA,0.5
INCOV123-BL,A,field_3,hlaminer,0
INCOV123-BL,A,field_3,optitype,0
INCOV123-BL,A,field_3,phlat,0
INCOV123-BL,B,field_1,arcasHLA,1
INCOV123-BL,B,field_1,hlaminer,0
INCOV123-BL,B,field_1,optitype,0.5
INCOV123-BL,B,field_1,phlat,1
INCOV123-BL,B,field_2,arcasHLA,0
INCOV123-BL,B,field_2,hlaminer,0
INCOV123-BL,B,field_2,optitype,0.5
INCOV123-BL,B,field_2,phlat,1
INCOV123-BL,B,field_3,arcasHLA,0
INCOV123-BL,B,field_3,hlaminer,0
INCOV123-BL,B,field_3,optitype,0
INCOV123-BL,B,field_3,phlat,1
INCOV123-BL,C,field_1,arcasHLA,1
INCOV123-BL,C,field_1,hlaminer,0.5
INCOV123-BL,C,field_1,optitype,1
INCOV123-BL,C,field_1,phlat,1
INCOV123-BL,C,field_2,arcasHLA,0
INCOV123-BL,C,field_2,hlaminer,0
INCOV123-BL,C,field_2,optitype,1
INCOV123-BL,C,field_2,phlat,1
INCOV123-BL,C,field_3,arcasHLA,0
INCOV123-BL,C,field_3,hlaminer,0
INCOV123-BL,C,field_3,optitype,0
INCOV123-BL,C,field_3,phlat,1
INCOV123-BL,DPA1,field_1,arcasHLA,1
INCOV123-BL,DPA1,field_1,hlaminer,0.5
INCOV123-BL,DPA1,field_1,optitype,0
INCOV123-BL,DPA1,field_1,phlat,0
INCOV123-BL,DPA1,field_2,arcasHLA,1
INCOV123-BL,DPA1,field_2,hlaminer,0.5
INCOV123-BL,DPA1,field_2,optitype,0
INCOV123-BL,DPA1,field_2,phlat,0
INCOV123-BL,DPA1,field_3,arcasHLA,1
INCOV123-BL,DPA1,field_3,hlaminer,0
INCOV123-BL,DPA1,field_3,optitype,0
INCOV123-BL,DPA1,field_3,phlat,0
INCOV123-BL,DPB1,field_1,arcasHLA,1
INCOV123-BL,DPB1,field_1,hlaminer,1
INCOV123-BL,DPB1,field_1,optitype,0
INCOV123-BL,DPB1,field_1,phlat,0
INCOV123-BL,DPB1,field_2,arcasHLA,1
INCOV123-BL,DPB1,field_2,hlaminer,1
INCOV123-BL,DPB1,field_2,optitype,0
INCOV123-BL,DPB1,field_2,phlat,0
INCOV123-BL,DPB1,field_3,arcasHLA,1
INCOV123-BL,DPB1,field_3,hlaminer,0
INCOV123-BL,DPB1,field_3,optitype,0
INCOV123-BL,DPB1,field_3,phlat,0
INCOV123-BL,DQA1,field_1,arcasHLA,1
INCOV123-BL,DQA1,field_1,hlaminer,0.5
INCOV123-BL,DQA1,field_1,optitype,0
INCOV123-BL,DQA1,field_1,phlat,1
INCOV123-BL,DQA1,field_2,arcasHLA,1
INCOV123-BL,DQA1,field_2,hlaminer,0.5
INCOV123-BL,DQA1,field_2,optitype,0
INCOV123-BL,DQA1,field_2,phlat,1
INCOV123-BL,DQA1,field_3,arcasHLA,1
INCOV123-BL,DQA1,field_3,hlaminer,0
INCOV123-BL,DQA1,field_3,optitype,0
INCOV123-BL,DQA1,field_3,phlat,1
INCOV123-BL,DQB1,field_1,arcasHLA,1
INCOV123-BL,DQB1,field_1,hlaminer,0.5
INCOV123-BL,DQB1,field_1,optitype,0
INCOV123-BL,DQB1,field_1,phlat,1
INCOV123-BL,DQB1,field_2,arcasHLA,0.5
INCOV123-BL,DQB1,field_2,hlaminer,0.5
INCOV123-BL,DQB1,field_2,optitype,0
INCOV123-BL,DQB1,field_2,phlat,1
INCOV123-BL,DQB1,field_3,arcasHLA,0.5
INCOV123-BL,DQB1,field_3,hlaminer,0
INCOV123-BL,DQB1,field_3,optitype,0
INCOV123-BL,DQB1,field_3,phlat,1
INCOV123-BL,DRB1,field_1,arcasHLA,1
INCOV123-BL,DRB1,field_1,hlaminer,0.5
INCOV123-BL,DRB1,field_1,optitype,0
INCOV123-BL,DRB1,field_1,phlat,0.5
INCOV123-BL,DRB1,field_2,arcasHLA,1
INCOV123-BL,DRB1,field_2,hlaminer,0.5
INCOV123-BL,DRB1,field_2,optitype,0
INCOV123-BL,DRB1,field_2,phlat,0.5
INCOV123-BL,DRB1,field_3,arcasHLA,1
INCOV123-BL,DRB1,field_3,hlaminer,0
INCOV123-BL,DRB1,field_3,optitype,0
INCOV123-BL,DRB1,field_3,phlat,0
INCOV123-BL,DRB5,field_1,arcasHLA,1
INCOV123-BL,DRB5,field_1,hlaminer,0.5
INCOV123-BL,DRB5,field_1,optitype,0
INCOV123-BL,DRB5,field_1,phlat,0
INCOV123-BL,DRB5,field_2,arcasHLA,1
INCOV123-BL,DRB5,field_2,hlaminer,0
INCOV123-BL,DRB5,field_2,optitype,0
INCOV123-BL,DRB5,field_2,phlat,0
INCOV123-BL,DRB5,field_3,arcasHLA,1
INCOV123-BL,DRB5,field_3,hlaminer,0
INCOV123-BL,DRB5,field_3,optitype,0
INCOV123-BL,DRB5,field_3,phlat,0
INCOV124-AC,A,field_1,arcasHLA,1
INCOV124-AC,A,field_1,hlaminer,1
INCOV124-AC,A,field_1,optitype,1
INCOV124-AC,A,field_1,phlat,1
INCOV124-AC,A,field_2,arcasHLA,1
INCOV124-AC,A,field_2,hlaminer,0.5
INCOV124-AC,A,field_2,optitype,0.5
INCOV124-AC,A,field_2,phlat,0
INCOV124-AC,A,field_3,arcasHLA,1
INCOV124-AC,A,field_3,hlaminer,0
INCOV124-AC,A,field_3,optitype,0
INCOV124-AC,A,field_3,phlat,0
INCOV124-AC,B,field_1,arcasHLA,0.5
INCOV124-AC,B,field_1,hlaminer,0.5
INCOV124-AC,B,field_1,optitype,1
INCOV124-AC,B,field_1,phlat,1
INCOV124-AC,B,field_2,arcasHLA,0.5
INCOV124-AC,B,field_2,hlaminer,0
INCOV124-AC,B,field_2,optitype,1
INCOV124-AC,B,field_2,phlat,1
INCOV124-AC,B,field_3,arcasHLA,0.5
INCOV124-AC,B,field_3,hlaminer,0
INCOV124-AC,B,field_3,optitype,0
INCOV124-AC,B,field_3,phlat,1
INCOV124-AC,C,field_1,arcasHLA,0.5
INCOV124-AC,C,field_1,hlaminer,1
INCOV124-AC,C,field_1,optitype,1
INCOV124-AC,C,field_1,phlat,1
INCOV124-AC,C,field_2,arcasHLA,0.5
INCOV124-AC,C,field_2,hlaminer,0.5
INCOV124-AC,C,field_2,optitype,1
INCOV124-AC,C,field_2,phlat,1
INCOV124-AC,C,field_3,arcasHLA,0.5
INCOV124-AC,C,field_3,hlaminer,0
INCOV124-AC,C,field_3,optitype,0
INCOV124-AC,C,field_3,phlat,0.5
INCOV124-AC,DPA1,field_1,arcasHLA,1
INCOV124-AC,DPA1,field_1,hlaminer,0.5
INCOV124-AC,DPA1,field_1,optitype,0
INCOV124-AC,DPA1,field_1,phlat,0
INCOV124-AC,DPA1,field_2,arcasHLA,1
INCOV124-AC,DPA1,field_2,hlaminer,0.5
INCOV124-AC,DPA1,field_2,optitype,0
INCOV124-AC,DPA1,field_2,phlat,0
INCOV124-AC,DPA1,field_3,arcasHLA,1
INCOV124-AC,DPA1,field_3,hlaminer,0
INCOV124-AC,DPA1,field_3,optitype,0
INCOV124-AC,DPA1,field_3,phlat,0
INCOV124-AC,DPB1,field_1,arcasHLA,1
INCOV124-AC,DPB1,field_1,hlaminer,0
INCOV124-AC,DPB1,field_1,optitype,0
INCOV124-AC,DPB1,field_1,phlat,0
INCOV124-AC,DPB1,field_2,arcasHLA,1
INCOV124-AC,DPB1,field_2,hlaminer,0
INCOV124-AC,DPB1,field_2,optitype,0
INCOV124-AC,DPB1,field_2,phlat,0
INCOV124-AC,DPB1,field_3,arcasHLA,1
INCOV124-AC,DPB1,field_3,hlaminer,0
INCOV124-AC,DPB1,field_3,optitype,0
INCOV124-AC,DPB1,field_3,phlat,0
INCOV124-AC,DQA1,field_1,arcasHLA,1
INCOV124-AC,DQA1,field_1,hlaminer,1
INCOV124-AC,DQA1,field_1,optitype,0
INCOV124-AC,DQA1,field_1,phlat,1
INCOV124-AC,DQA1,field_2,arcasHLA,1
INCOV124-AC,DQA1,field_2,hlaminer,0.5
INCOV124-AC,DQA1,field_2,optitype,0
INCOV124-AC,DQA1,field_2,phlat,1
INCOV124-AC,DQA1,field_3,arcasHLA,1
INCOV124-AC,DQA1,field_3,hlaminer,0
INCOV124-AC,DQA1,field_3,optitype,0
INCOV124-AC,DQA1,field_3,phlat,0.5
INCOV124-AC,DQB1,field_1,arcasHLA,1
INCOV124-AC,DQB1,field_1,optitype,0
INCOV124-AC,DQB1,field_1,phlat,1
INCOV124-AC,DQB1,field_2,arcasHLA,1
INCOV124-AC,DQB1,field_2,optitype,0
INCOV124-AC,DQB1,field_2,phlat,1
INCOV124-AC,DQB1,field_3,arcasHLA,0.5
INCOV124-AC,DQB1,field_3,hlaminer,0
INCOV124-AC,DQB1,field_3,optitype,0
INCOV124-AC,DQB1,field_3,phlat,0.5
INCOV124-AC,DRB1,field_1,arcasHLA,1
INCOV124-AC,DRB1,field_1,hlaminer,0.5
INCOV124-AC,DRB1,field_1,optitype,0
INCOV124-AC,DRB1,field_1,phlat,1
INCOV124-AC,DRB1,field_2,arcasHLA,1
INCOV124-AC,DRB1,field_2,hlaminer,0
INCOV124-AC,DRB1,field_2,optitype,0
INCOV124-AC,DRB1,field_2,phlat,1
INCOV124-AC,DRB1,field_3,arcasHLA,1
INCOV124-AC,DRB1,field_3,hlaminer,0
INCOV124-AC,DRB1,field_3,optitype,0
INCOV124-AC,DRB1,field_3,phlat,1
INCOV124-AC,DRB4,field_1,arcasHLA,1
INCOV124-AC,DRB4,field_1,hlaminer,1
INCOV124-AC,DRB4,field_1,optitype,0
INCOV124-AC,DRB4,field_1,phlat,0
INCOV124-AC,DRB4,field_2,arcasHLA,1
INCOV124-AC,DRB4,field_2,hlaminer,0
INCOV124-AC,DRB4,field_2,optitype,0
INCOV124-AC,DRB4,field_2,phlat,0
INCOV124-AC,DRB4,field_3,arcasHLA,1
INCOV124-AC,DRB4,field_3,hlaminer,0
INCOV124-AC,DRB4,field_3,optitype,0
INCOV124-AC,DRB4,field_3,phlat,0
INCOV124-AC,DRB5,field_1,arcasHLA,1
INCOV124-AC,DRB5,field_1,hlaminer,1
INCOV124-AC,DRB5,field_1,optitype,0
INCOV124-AC,DRB5,field_1,phlat,0
INCOV124-AC,DRB5,field_2,arcasHLA,1
INCOV124-AC,DRB5,field_2,hlaminer,0
INCOV124-AC,DRB5,field_2,optitype,0
INCOV124-AC,DRB5,field_2,phlat,0
INCOV124-AC,DRB5,field_3,arcasHLA,0
INCOV124-AC,DRB5,field_3,hlaminer,0
INCOV124-AC,DRB5,field_3,optitype,0
INCOV124-AC,DRB5,field_3,phlat,0
INCOV124-BL,A,field_1,arcasHLA,1
INCOV124-BL,A,field_1,hlaminer,1
INCOV124-BL,A,field_1,optitype,1
INCOV124-BL,A,field_1,phlat,1
INCOV124-BL,A,field_2,arcasHLA,1
INCOV124-BL,A,field_2,hlaminer,0
INCOV124-BL,A,field_2,optitype,0.5
INCOV124-BL,A,field_2,phlat,0.5
INCOV124-BL,A,field_3,arcasHLA,1
INCOV124-BL,A,field_3,hlaminer,0
INCOV124-BL,A,field_3,optitype,0
INCOV124-BL,A,field_3,phlat,0
INCOV124-BL,B,field_1,arcasHLA,0.5
INCOV124-BL,B,field_1,hlaminer,0.5
INCOV124-BL,B,field_1,optitype,1
INCOV124-BL,B,field_1,phlat,1
INCOV124-BL,B,field_2,arcasHLA,0.5
INCOV124-BL,B,field_2,hlaminer,0
INCOV124-BL,B,field_2,optitype,1
INCOV124-BL,B,field_2,phlat,1
INCOV124-BL,B,field_3,arcasHLA,0.5
INCOV124-BL,B,field_3,hlaminer,0
INCOV124-BL,B,field_3,optitype,0
INCOV124-BL,B,field_3,phlat,1
INCOV124-BL,C,field_1,arcasHLA,0.5
INCOV124-BL,C,field_1,hlaminer,1
INCOV124-BL,C,field_1,optitype,1
INCOV124-BL,C,field_1,phlat,1
INCOV124-BL,C,field_2,arcasHLA,0.5
INCOV124-BL,C,field_2,hlaminer,0.5
INCOV124-BL,C,field_2,optitype,1
INCOV124-BL,C,field_2,phlat,1
INCOV124-BL,C,field_3,arcasHLA,0.5
INCOV124-BL,C,field_3,hlaminer,0
INCOV124-BL,C,field_3,optitype,0
INCOV124-BL,C,field_3,phlat,0.5
INCOV124-BL,DPA1,field_1,arcasHLA,1
INCOV124-BL,DPA1,field_1,hlaminer,0.5
INCOV124-BL,DPA1,field_1,optitype,0
INCOV124-BL,DPA1,field_1,phlat,0
INCOV124-BL,DPA1,field_2,arcasHLA,0.5
INCOV124-BL,DPA1,field_2,hlaminer,0.5
INCOV124-BL,DPA1,field_2,optitype,0
INCOV124-BL,DPA1,field_2,phlat,0
INCOV124-BL,DPA1,field_3,arcasHLA,0
INCOV124-BL,DPA1,field_3,hlaminer,0
INCOV124-BL,DPA1,field_3,optitype,0
INCOV124-BL,DPA1,field_3,phlat,0
INCOV124-BL,DPB1,field_1,arcasHLA,1
INCOV124-BL,DPB1,field_1,hlaminer,0.5
INCOV124-BL,DPB1,field_1,optitype,0
INCOV124-BL,DPB1,field_1,phlat,0
INCOV124-BL,DPB1,field_2,arcasHLA,1
INCOV124-BL,DPB1,field_2,hlaminer,0.5
INCOV124-BL,DPB1,field_2,optitype,0
INCOV124-BL,DPB1,field_2,phlat,0
INCOV124-BL,DPB1,field_3,arcasHLA,1
INCOV124-BL,DPB1,field_3,hlaminer,0
INCOV124-BL,DPB1,field_3,optitype,0
INCOV124-BL,DPB1,field_3,phlat,0
INCOV124-BL,DQA1,field_1,arcasHLA,1
INCOV124-BL,DQA1,field_1,hlaminer,1
INCOV124-BL,DQA1,field_1,optitype,0
INCOV124-BL,DQA1,field_1,phlat,1
INCOV124-BL,DQA1,field_2,arcasHLA,1
INCOV124-BL,DQA1,field_2,hlaminer,0.5
INCOV124-BL,DQA1,field_2,optitype,0
INCOV124-BL,DQA1,field_2,phlat,1
INCOV124-BL,DQA1,field_3,arcasHLA,1
INCOV124-BL,DQA1,field_3,hlaminer,0
INCOV124-BL,DQA1,field_3,optitype,0
INCOV124-BL,DQA1,field_3,phlat,0.5
INCOV124-BL,DQB1,field_1,arcasHLA,1
INCOV124-BL,DQB1,field_1,hlaminer,1
INCOV124-BL,DQB1,field_1,optitype,0
INCOV124-BL,DQB1,field_1,phlat,1
INCOV124-BL,DQB1,field_2,arcasHLA,1
INCOV124-BL,DQB1,field_2,hlaminer,0.5
INCOV124-BL,DQB1,field_2,optitype,0
INCOV124-BL,DQB1,field_2,phlat,1
INCOV124-BL,DQB1,field_3,arcasHLA,1
INCOV124-BL,DQB1,field_3,hlaminer,0
INCOV124-BL,DQB1,field_3,optitype,0
INCOV124-BL,DQB1,field_3,phlat,0.5
INCOV124-BL,DRB1,field_1,arcasHLA,1
INCOV124-BL,DRB1,field_1,hlaminer,0.5
INCOV124-BL,DRB1,field_1,optitype,0
INCOV124-BL,DRB1,field_1,phlat,1
INCOV124-BL,DRB1,field_2,arcasHLA,1
INCOV124-BL,DRB1,field_2,hlaminer,0
INCOV124-BL,DRB1,field_2,optitype,0
INCOV124-BL,DRB1,field_2,phlat,1
INCOV124-BL,DRB1,field_3,arcasHLA,1
INCOV124-BL,DRB1,field_3,hlaminer,0
INCOV124-BL,DRB1,field_3,optitype,0
INCOV124-BL,DRB1,field_3,phlat,1
INCOV124-BL,DRB4,field_1,arcasHLA,1
INCOV124-BL,DRB4,field_1,hlaminer,1
INCOV124-BL,DRB4,field_1,optitype,0
INCOV124-BL,DRB4,field_1,phlat,0
INCOV124-BL,DRB4,field_2,arcasHLA,1
INCOV124-BL,DRB4,field_2,hlaminer,0
INCOV124-BL,DRB4,field_2,optitype,0
INCOV124-BL,DRB4,field_2,phlat,0
INCOV124-BL,DRB4,field_3,arcasHLA,1
INCOV124-BL,DRB4,field_3,hlaminer,0
INCOV124-BL,DRB4,field_3,optitype,0
INCOV124-BL,DRB4,field_3,phlat,0
INCOV124-BL,DRB5,field_1,arcasHLA,1
INCOV124-BL,DRB5,field_1,hlaminer,1
INCOV124-BL,DRB5,field_1,optitype,0
INCOV124-BL,DRB5,field_1,phlat,0
INCOV124-BL,DRB5,field_2,arcasHLA,1
INCOV124-BL,DRB5,field_2,hlaminer,0
INCOV124-BL,DRB5,field_2,optitype,0
INCOV124-BL,DRB5,field_2,phlat,0
INCOV124-BL,DRB5,field_3,arcasHLA,0
INCOV124-BL,DRB5,field_3,hlaminer,0
INCOV124-BL,DRB5,field_3,optitype,0
INCOV124-BL,DRB5,field_3,phlat,0
INCOV125-AC,A,field_1,arcasHLA,1
INCOV125-AC,A,field_1,hlaminer,1
INCOV125-AC,A,field_1,optitype,1
INCOV125-AC,A,field_1,phlat,1
INCOV125-AC,A,field_2,arcasHLA,0.5
INCOV125-AC,A,field_2,hlaminer,1
INCOV125-AC,A,field_2,optitype,1
INCOV125-AC,A,field_2,phlat,1
INCOV125-AC,A,field_3,arcasHLA,0
INCOV125-AC,A,field_3,hlaminer,0
INCOV125-AC,A,field_3,optitype,0
INCOV125-AC,A,field_3,phlat,1
INCOV125-AC,B,field_1,arcasHLA,1
INCOV125-AC,B,field_1,hlaminer,0.5
INCOV125-AC,B,field_1,optitype,1
INCOV125-AC,B,field_1,phlat,1
INCOV125-AC,B,field_2,arcasHLA,1
INCOV125-AC,B,field_2,hlaminer,0.5
INCOV125-AC,B,field_2,optitype,1
INCOV125-AC,B,field_2,phlat,1
INCOV125-AC,B,field_3,arcasHLA,1
INCOV125-AC,B,field_3,hlaminer,0
INCOV125-AC,B,field_3,optitype,0
INCOV125-AC,B,field_3,phlat,1
INCOV125-AC,C,field_1,arcasHLA,0.5
INCOV125-AC,C,field_1,hlaminer,1
INCOV125-AC,C,field_1,optitype,1
INCOV125-AC,C,field_1,phlat,1
INCOV125-AC,C,field_2,arcasHLA,0.5
INCOV125-AC,C,field_2,hlaminer,0
INCOV125-AC,C,field_2,optitype,0.5
INCOV125-AC,C,field_2,phlat,1
INCOV125-AC,C,field_3,arcasHLA,0.5
INCOV125-AC,C,field_3,hlaminer,0
INCOV125-AC,C,field_3,optitype,0
INCOV125-AC,C,field_3,phlat,0.5
INCOV125-AC,DPA1,field_1,arcasHLA,1
INCOV125-AC,DPA1,field_1,hlaminer,1
INCOV125-AC,DPA1,field_1,optitype,0
INCOV125-AC,DPA1,field_1,phlat,0
INCOV125-AC,DPA1,field_2,arcasHLA,1
INCOV125-AC,DPA1,field_2,hlaminer,1
INCOV125-AC,DPA1,field_2,optitype,0
INCOV125-AC,DPA1,field_2,phlat,0
INCOV125-AC,DPA1,field_3,arcasHLA,1
INCOV125-AC,DPA1,field_3,hlaminer,0
INCOV125-AC,DPA1,field_3,optitype,0
INCOV125-AC,DPA1,field_3,phlat,0
INCOV125-AC,DPB1,field_1,arcasHLA,1
INCOV125-AC,DPB1,field_1,hlaminer,0.5
INCOV125-AC,DPB1,field_1,optitype,0
INCOV125-AC,DPB1,field_1,phlat,0
INCOV125-AC,DPB1,field_2,arcasHLA,1
INCOV125-AC,DPB1,field_2,hlaminer,0.5
INCOV125-AC,DPB1,field_2,optitype,0
INCOV125-AC,DPB1,field_2,phlat,0
INCOV125-AC,DPB1,field_3,arcasHLA,1
INCOV125-AC,DPB1,field_3,hlaminer,0
INCOV125-AC,DPB1,field_3,optitype,0
INCOV125-AC,DPB1,field_3,phlat,0
INCOV125-AC,DQA1,field_1,arcasHLA,1
INCOV125-AC,DQA1,field_1,hlaminer,0.5
INCOV125-AC,DQA1,field_1,optitype,0
INCOV125-AC,DQA1,field_1,phlat,1
INCOV125-AC,DQA1,field_2,arcasHLA,1
INCOV125-AC,DQA1,field_2,hlaminer,0
INCOV125-AC,DQA1,field_2,optitype,0
INCOV125-AC,DQA1,field_2,phlat,1
INCOV125-AC,DQA1,field_3,arcasHLA,1
INCOV125-AC,DQA1,field_3,hlaminer,0
INCOV125-AC,DQA1,field_3,optitype,0
INCOV125-AC,DQA1,field_3,phlat,0.5
INCOV125-AC,DQB1,field_1,arcasHLA,1
INCOV125-AC,DQB1,field_1,hlaminer,0.5
INCOV125-AC,DQB1,field_1,optitype,0
INCOV125-AC,DQB1,field_1,phlat,1
INCOV125-AC,DQB1,field_2,arcasHLA,0.5
INCOV125-AC,DQB1,field_2,hlaminer,0.5
INCOV125-AC,DQB1,field_2,optitype,0
INCOV125-AC,DQB1,field_2,phlat,1
INCOV125-AC,DQB1,field_3,arcasHLA,0.5
INCOV125-AC,DQB1,field_3,hlaminer,0
INCOV125-AC,DQB1,field_3,optitype,0
INCOV125-AC,DQB1,field_3,phlat,1
INCOV125-AC,DRB1,field_1,arcasHLA,1
INCOV125-AC,DRB1,field_1,hlaminer,1
INCOV125-AC,DRB1,field_1,optitype,0
INCOV125-AC,DRB1,field_1,phlat,1
INCOV125-AC,DRB1,field_2,arcasHLA,1
INCOV125-AC,DRB1,field_2,hlaminer,0.5
INCOV125-AC,DRB1,field_2,optitype,0
INCOV125-AC,DRB1,field_2,phlat,1
INCOV125-AC,DRB1,field_3,arcasHLA,1
INCOV125-AC,DRB1,field_3,hlaminer,0
INCOV125-AC,DRB1,field_3,optitype,0
INCOV125-AC,DRB1,field_3,phlat,1
INCOV125-AC,DRB3,field_1,arcasHLA,1
INCOV125-AC,DRB3,field_1,hlaminer,1
INCOV125-AC,DRB3,field_1,optitype,0
INCOV125-AC,DRB3,field_1,phlat,0
INCOV125-AC,DRB3,field_2,arcasHLA,1
INCOV125-AC,DRB3,field_2,hlaminer,0
INCOV125-AC,DRB3,field_2,optitype,0
INCOV125-AC,DRB3,field_2,phlat,0
INCOV125-AC,DRB3,field_3,arcasHLA,1
INCOV125-AC,DRB3,field_3,hlaminer,0
INCOV125-AC,DRB3,field_3,optitype,0
INCOV125-AC,DRB3,field_3,phlat,0
INCOV125-AC,DRB4,field_1,arcasHLA,1
INCOV125-AC,DRB4,field_1,hlaminer,1
INCOV125-AC,DRB4,field_1,optitype,0
INCOV125-AC,DRB4,field_1,phlat,0
INCOV125-AC,DRB4,field_2,arcasHLA,1
INCOV125-AC,DRB4,field_2,hlaminer,0
INCOV125-AC,DRB4,field_2,optitype,0
INCOV125-AC,DRB4,field_2,phlat,0
INCOV125-AC,DRB4,field_3,arcasHLA,1
INCOV125-AC,DRB4,field_3,hlaminer,0
INCOV125-AC,DRB4,field_3,optitype,0
