sample,genotyper,celltype,gene,TE,seTE,lower,upper,n_cells
INCOV042-BL,phlat,CD8 T,DRB1,1.0664933639836136,0.45955721009519684,0.1657777833613211,1.9672089446059062,29
INCOV042-BL,phlat,B,DRB1,0.7995636261834788,0.150392208143458,0.5048003146668497,1.094326937700108,71
INCOV042-BL,phlat,NK,DRB1,2.201531445524588,0.6667654688571764,0.8946951404295596,3.5083677506196165,29
INCOV042-BL,phlat,pDC,DRB1,0.5395636147758643,0.2487683475844407,0.05198661301681895,1.0271406165349097,14
INCOV042-BL,phlat,CD16 Monocyte,DRB1,0.6604865072857765,0.2946359433723847,0.08301066972491977,1.2379623448466333,13
INCOV042-BL,phlat,cDC,DRB1,0.43829714249192125,0.2778563306010229,-0.106291258362538,0.9828855433463806,2
INCOV043-BL,arcasHLA,CD8 T,A,1.8098867183302703,0.317403523419947,1.1877872438610586,2.431986192799482,111
INCOV043-BL,arcasHLA,CD4 T,A,2.0994106839247215,0.37718975196583515,1.3601323547340889,2.838689013115354,89
INCOV043-BL,arcasHLA,CD14 Monocyte,A,2.0855972527827125,0.5219459956558633,1.0626018994223212,3.1085926061431035,47
INCOV043-BL,arcasHLA,NK,A,2.156917987018246,0.6966826108113905,0.7914451611725859,3.5223908128639065,25
INCOV043-BL,arcasHLA,CD16 Monocyte,A,2.5195306857545408,1.5207443944823928,-0.46107355712212117,5.500134928631203,6
INCOV043-BL,arcasHLA,B,A,1.096497145529047,1.4733976696196607,-1.7913092218307327,3.984303512888827,4
INCOV043-BL,arcasHLA,CD8 T,B,1.2363412413826615,0.13899470405425776,0.963916627394513,1.50876585537081,292
INCOV043-BL,arcasHLA,NK,B,1.1589558001785776,0.28922445024980725,0.5920862942405588,1.7258253061165965,66
INCOV043-BL,arcasHLA,CD14 Monocyte,B,1.0319351959470748,0.2231261271250395,0.5946160227720919,1.4692543691220576,108
INCOV043-BL,arcasHLA,CD4 T,B,1.3942482662672546,0.15098382505221913,1.098325406916809,1.6901711256177003,325
INCOV043-BL,arcasHLA,B,B,1.22999155109769,0.37821435152141897,0.48870504367953715,1.9712780585158427,48
INCOV043-BL,arcasHLA,CD16 Monocyte,B,1.0339828677770126,0.5278116448400813,-5.089467303927009e-4,2.068474682284418,17
INCOV043-BL,arcasHLA,pDC,B,2.3978952727983707,2.66855993397415,-2.8323860883775467,7.628176633974288,2
INCOV043-BL,arcasHLA,cDC,B,3.7135720667043075,3.3460847854478137,-2.84463360199084,10.271777735399455,1
INCOV043-BL,arcasHLA,CD8 T,C,3.010945584428976,0.20689421733533037,2.605440369842126,3.4164507990158257,296
INCOV043-BL,arcasHLA,NK,C,3.0439734887754133,0.4427870579558598,2.1761268023614786,3.911820175189348,64
INCOV043-BL,arcasHLA,CD14 Monocyte,C,2.9047824075240385,0.3876055526119771,2.145089484196818,3.6644753308512588,86
INCOV043-BL,arcasHLA,CD4 T,C,2.761024202787168,0.22393030783878712,2.322128864376178,3.199919541198158,264
INCOV043-BL,arcasHLA,B,C,2.700495934064421,0.5666890802569197,1.5898057463287305,3.8111861218001115,42
INCOV043-BL,arcasHLA,CD16 Monocyte,C,3.154197381384352,0.9067280698432161,1.3770430207201303,4.931351742048574,15
INCOV043-BL,arcasHLA,cDC,C,3.9318256327243257,3.3113908257110514,-2.558381124405685,10.422032389854337,1
INCOV043-BL,arcasHLA,CD8 T,DPA1,2.4211888605855534,0.6654943921882407,1.116843819983228,3.7255339011878785,32
INCOV043-BL,arcasHLA,CD14 Monocyte,DPA1,1.7140324150990751,0.450060167704419,0.8319306955223573,2.596134134675793,46
INCOV043-BL,arcasHLA,B,DPA1,1.320577164948025,0.4566904484583722,0.4254803338861698,2.21567399600988,38
INCOV043-BL,arcasHLA,CD4 T,DPA1,2.3978952727983702,1.5406937962286253,-0.6218090790140276,5.417599624610768,6
INCOV043-BL,arcasHLA,CD16 Monocyte,DPA1,1.1483599712266745,0.6657488668220428,-0.15648383049288195,2.453203772946231,12
INCOV043-BL,arcasHLA,NK,DPA1,2.3978952727983702,2.1788700620906116,-1.8726115758917792,6.668402121488519,3
INCOV043-BL,arcasHLA,cDC,DPA1,0.3364722366212129,0.8223080178318074,-1.2752218625276497,1.9481663357700756,1
INCOV043-BL,arcasHLA,CD14 Monocyte,DPB1,2.240001353274049,0.6850024939026851,0.8974211359046687,3.5825815706434296,27
INCOV043-BL,arcasHLA,CD8 T,DPB1,2.3978952727983702,0.8235354747736603,0.7837954022509022,4.011995143345838,21
INCOV043-BL,arcasHLA,CD16 Monocyte,DPB1,2.3978952727983707,1.6877454928053721,-0.9100251081699628,5.705815653766704,5
INCOV043-BL,arcasHLA,CD4 T,DPB1,2.3978952727983702,1.5406937962286253,-0.6218090790140276,5.417599624610768,6
INCOV043-BL,arcasHLA,B,DPB1,2.105909870358394,0.7971020706186824,0.5436185199434738,3.668201220773314,18
INCOV043-BL,arcasHLA,NK,DPB1,2.3978952727983707,1.886956825315847,-1.3004721452027268,6.096262690799469,4
INCOV043-BL,arcasHLA,cDC,DPB1,0.6931471805599453,1.6832508230603462,-2.6059638095857354,3.992258170705626,1
INCOV043-BL,arcasHLA,B,DQA1,2.3978952727983702,1.5406937962286253,-0.6218090790140276,5.417599624610768,6
INCOV043-BL,arcasHLA,CD16 Monocyte,DQA1,2.7449431312981134,2.5687443961981034,-2.289703370739255,7.7795896333354815,2
INCOV043-BL,arcasHLA,CD14 Monocyte,DQA1,2.3978952727983707,1.886956825315847,-1.3004721452027268,6.096262690799469,4
INCOV043-BL,arcasHLA,cDC,DQA1,3.044522437723423,3.5063331693340682,-3.827764291969532,9.916809167416378,1
INCOV043-BL,arcasHLA,CD8 T,DQA1,2.3978952727983707,3.773913650631694,-4.998839563203824,9.794630108800565,1
INCOV043-BL,arcasHLA,pDC,DQB1,2.3978952727983707,3.773913650631694,-4.998839563203824,9.794630108800565,1
INCOV043-BL,arcasHLA,CD8 T,DQB1,2.3978952727983702,1.5406937962286253,-0.6218090790140276,5.417599624610768,6
INCOV043-BL,arcasHLA,CD14 Monocyte,DQB1,2.2125851574504125,0.676634964749481,0.886404995860901,3.538765319039924,28
INCOV043-BL,arcasHLA,CD16 Monocyte,DQB1,2.489712423104949,1.3212594671613285,-0.09990854676383654,5.079333392973734,8
INCOV043-BL,arcasHLA,B,DQB1,2.2346221867541853,0.6965731826099447,0.8693638362422518,3.599880537266119,26
INCOV043-BL,arcasHLA,CD4 T,DQB1,2.3978952727983702,2.1788700620906116,-1.8726115758917792,6.668402121488519,3
INCOV043-BL,arcasHLA,cDC,DQB1,2.3978952727983707,3.773913650631694,-4.998839563203824,9.794630108800565,1
INCOV043-BL,arcasHLA,CD14 Monocyte,DRB1,1.2251806935252392,0.23361781520792704,0.7672981895707686,1.6830631974797097,107
INCOV043-BL,arcasHLA,B,DRB1,1.5244426288193582,0.44733412467905437,0.6476838553926617,2.4012014022460546,46
INCOV043-BL,arcasHLA,CD4 T,DRB1,2.3978952727983702,1.5406937962286253,-0.6218090790140276,5.417599624610768,6
INCOV043-BL,arcasHLA,CD8 T,DRB1,1.7645729792515281,0.5255794120719729,0.7344562605747254,2.794689697928331,41
INCOV043-BL,arcasHLA,pDC,DRB1,2.3978952727983707,1.886956825315847,-1.3004721452027268,6.096262690799469,4
INCOV043-BL,arcasHLA,CD16 Monocyte,DRB1,0.5757636713718784,0.3914328437554657,-0.19143060475492835,1.3429579474986852,15
INCOV043-BL,arcasHLA,NK,DRB1,2.3978952727983707,1.886956825315847,-1.3004721452027268,6.096262690799469,4
INCOV043-BL,arcasHLA,cDC,DRB1,0.3364722366212129,0.5814595756329395,-0.8031675900852917,1.4761120633277176,1
INCOV043-BL,hlaminer,CD8 T,A,3.0669883004992085,0.20353891635510524,2.6680593549908918,3.465917246007525,303
INCOV043-BL,hlaminer,CD4 T,A,2.827436000164597,0.21354073469224216,2.4089038509355793,3.2459681493936143,287
INCOV043-BL,hlaminer,B,A,2.725053615689203,0.5637056392254931,1.6202108649251077,3.8298963664532986,42
INCOV043-BL,hlaminer,CD14 Monocyte,A,2.915211415039173,0.3491832390560552,2.230824842484265,3.599597987594081,106
INCOV043-BL,hlaminer,NK,A,3.0791261471053035,0.4254130491561326,2.2453318922059164,3.9129204020046906,69
INCOV043-BL,hlaminer,pDC,A,2.3978952727983707,3.773913650631694,-4.998839563203824,9.794630108800565,1
INCOV043-BL,hlaminer,CD16 Monocyte,A,2.788876267074884,0.9081690450942754,1.0088976468159725,4.568854887333796,16
INCOV043-BL,hlaminer,cDC,A,3.9318256327243257,3.3113908257110514,-2.558381124405685,10.422032389854337,1
INCOV043-BL,hlaminer,CD8 T,B,2.222704258210821,0.3125642235609115,1.6100896371757087,2.835318879245933,128
INCOV043-BL,hlaminer,NK,B,1.8693231029372945,0.583342260913659,0.7259932808863558,3.0126529249882332,32
INCOV043-BL,hlaminer,CD14 Monocyte,B,2.020374879891349,0.4612460658879255,1.1163492027402264,2.9244005570424716,52
INCOV043-BL,hlaminer,CD4 T,B,2.121404782930341,0.322392598968126,1.4895269000705493,2.753282665790133,119
INCOV043-BL,hlaminer,B,B,2.1259196154199747,0.7711544462118232,0.6144846743268713,3.637354556513078,21
INCOV043-BL,hlaminer,CD16 Monocyte,B,1.4005406018114377,1.2898514698054548,-1.127521824413306,3.9286030280361812,6
INCOV043-BL,hlaminer,CD8 T,C,0.9403554176742128,0.12635636019209293,0.6927015024801402,1.1880093328682855,296
INCOV043-BL,hlaminer,NK,C,0.82189726917221,0.2683737409523628,0.29589440250929677,1.3479001358351232,66
INCOV043-BL,hlaminer,CD14 Monocyte,C,0.9544493227859213,0.2715122094453408,0.42229517091015756,1.4866034746616852,80
INCOV043-BL,hlaminer,CD4 T,C,1.2275432988094979,0.15713953330419644,0.9195554729858406,1.535531124633155,288
INCOV043-BL,hlaminer,B,C,1.2327907806445018,0.3867491612526134,0.47477635353830594,1.9908052077506975,45
INCOV043-BL,hlaminer,CD16 Monocyte,C,0.8340600621906883,0.47621168114236806,-0.09929768186562493,1.7674178062470016,14
INCOV043-BL,hlaminer,pDC,C,2.3978952727983707,3.773913650631694,-4.998839563203824,9.794630108800565,1
INCOV043-BL,hlaminer,cDC,C,0.6931471805599453,1.6832508230603462,-2.6059638095857354,3.992258170705626,1
INCOV043-BL,hlaminer,CD8 T,DPA1,2.4211888605855534,0.6654943921882407,1.116843819983228,3.7255339011878785,32
INCOV043-BL,hlaminer,CD14 Monocyte,DPA1,1.689637680876995,0.4581665297252536,0.7916477836937981,2.587627578060192,45
INCOV043-BL,hlaminer,B,DPA1,1.3361257260266568,0.4533828427514245,0.4475116830254783,2.224739769027835,39
INCOV043-BL,hlaminer,CD4 T,DPA1,2.3978952727983702,1.5406937962286253,-0.6218090790140276,5.417599624610768,6
INCOV043-BL,hlaminer,CD16 Monocyte,DPA1,1.089646087952736,0.6814768054899271,-0.24602390710692834,2.4253160830124005,12
INCOV043-BL,hlaminer,NK,DPA1,2.3978952727983702,2.1788700620906116,-1.8726115758917792,6.668402121488519,3
INCOV043-BL,hlaminer,cDC,DPA1,0.3364722366212129,0.8223080178318074,-1.2752218625276497,1.9481663357700756,1
INCOV043-BL,hlaminer,CD8 T,DPB1,2.3978952727983702,1.4264052841433372,-0.39780771148019234,5.193598257076933,7
INCOV043-BL,hlaminer,CD14 Monocyte,DPB1,2.4716354243617475,1.184072296970733,0.15089636720749633,4.792374481515999,10
INCOV043-BL,hlaminer,B,DPB1,2.4595055645042327,1.0823129126578963,0.3382112356921114,4.580799893316354,12
INCOV043-BL,hlaminer,CD16 Monocyte,DPB1,2.3978952727983702,2.1788700620906116,-1.8726115758917792,6.668402121488519,3
INCOV043-BL,hlaminer,NK,DPB1,2.7449431312981134,2.5687443961981034,-2.289703370739255,7.7795896333354815,2
INCOV043-BL,hlaminer,cDC,DPB1,3.4339872044851463,3.4018495917899267,-3.233515476245393,10.101489885215685,1
INCOV043-BL,hlaminer,CD14 Monocyte,DRB1,1.186818116573629,0.2312940044215561,0.7334901980673311,1.6401460350799266,106
INCOV043-BL,hlaminer,B,DRB1,1.354980324695215,0.4106589653972106,0.5501035425882022,2.159857106802228,50
INCOV043-BL,hlaminer,CD4 T,DRB1,2.3978952727983702,1.4264052841433372,-0.39780771148019234,5.193598257076933,7
INCOV043-BL,hlaminer,CD8 T,DRB1,1.7645729792515281,0.5255794120719729,0.7344562605747254,2.794689697928331,41
INCOV043-BL,hlaminer,pDC,DRB1,2.3978952727983707,1.886956825315847,-1.3004721452027268,6.096262690799469,4
INCOV043-BL,hlaminer,CD16 Monocyte,DRB1,0.5711865313591684,0.3815684259510828,-0.17667384114259221,1.319046903860929,16
INCOV043-BL,hlaminer,NK,DRB1,2.3978952727983707,1.886956825315847,-1.3004721452027268,6.096262690799469,4
INCOV043-BL,hlaminer,cDC,DRB1,0.3364722366212129,0.5814595756329395,-0.8031675900852917,1.4761120633277176,1
INCOV043-BL,invitro,CD8 T,A,2.044573671054061,0.3442531646302698,1.3698498668147945,2.7192974752933274,103
INCOV043-BL,invitro,CD4 T,A,2.0633336178185853,0.3896849397754531,1.2995651705410374,2.827102065096133,83
INCOV043-BL,invitro,CD14 Monocyte,A,1.9614077521882876,0.6033729104738841,0.7788185784123647,3.1439969259642107,34
INCOV043-BL,invitro,CD16 Monocyte,A,2.3978952727983707,1.6877454928053721,-0.9100251081699628,5.705815653766704,5
INCOV043-BL,invitro,NK,A,1.8578669559585796,0.7019580209137272,0.4820545163086607,3.2336793956084984,22
INCOV043-BL,invitro,B,A,1.096497145529047,1.4733976696196607,-1.7913092218307327,3.984303512888827,4
INCOV043-BL,invitro,CD8 T,B,1.2054094356629037,0.15621624058981656,0.8992312303066192,1.5115876410191882,259
INCOV043-BL,invitro,NK,B,1.2147688330145818,0.33160199309334826,0.5648408693499196,1.864696796679244,60
INCOV043-BL,invitro,CD14 Monocyte,B,1.0639112080814883,0.23931997071734548,0.594852684694311,1.5329697314686657,97
INCOV043-BL,invitro,CD4 T,B,1.345134505737515,0.16270578570552957,1.0262370256783853,1.6640319857966448,287
INCOV043-BL,invitro,B,B,1.0015164385141504,0.4147965307404703,0.18853017735066746,1.8145026996776332,40
INCOV043-BL,invitro,CD16 Monocyte,B,0.8172449274548856,0.5532268952488066,-0.26705986251168823,1.9015497174214595,16
INCOV043-BL,invitro,pDC,B,2.3978952727983707,3.773913650631694,-4.998839563203824,9.794630108800565,1
INCOV043-BL,invitro,cDC,B,3.7135720667043075,3.3460847854478137,-2.84463360199084,10.271777735399455,1
INCOV043-BL,invitro,CD8 T,C,1.052192872500741,0.1440747224693753,0.7698116053781618,1.3345741396233202,274
INCOV043-BL,invitro,NK,C,1.1584466294269393,0.3369317436042515,0.4980725467143229,1.8188207121395559,57
INCOV043-BL,invitro,CD14 Monocyte,C,1.2396933887444594,0.32154058702259336,0.6094854186123095,1.8699013588766094,70
INCOV043-BL,invitro,CD4 T,C,1.58250902707456,0.189925584662794,1.210261721392771,1.954756332756349,253
INCOV043-BL,invitro,B,C,1.4378644681748725,0.4376404414431282,0.5801049647681309,2.2956239715816142,43
INCOV043-BL,invitro,CD16 Monocyte,C,0.8073271477853515,0.5518060979101186,-0.2741929305680634,1.8888472261387665,11
INCOV043-BL,invitro,pDC,C,2.3978952727983707,3.773913650631694,-4.998839563203824,9.794630108800565,1
INCOV043-BL,invitro,cDC,C,3.044522437723423,3.5063331693340682,-3.827764291969532,9.916809167416378,1
INCOV043-BL,invitro,CD8 T,DPA1,2.4415522268842196,0.6442255211860146,1.1788934074380857,3.7042110463303537,34
INCOV043-BL,invitro,CD14 Monocyte,DPA1,1.689071980041439,0.4280653855254423,0.850079241383319,2.528064718699559,52
INCOV043-BL,invitro,B,DPA1,1.286081695411161,0.43916003506517914,0.4253438432340627,2.146819547588259,41
INCOV043-BL,invitro,CD4 T,DPA1,2.3978952727983702,1.4264052841433372,-0.39780771148019234,5.193598257076933,7
INCOV043-BL,invitro,CD16 Monocyte,DPA1,1.1352926655053075,0.6792675372334046,-0.1960472433393854,2.46663257435,12
INCOV043-BL,invitro,NK,DPA1,2.3978952727983702,2.1788700620906116,-1.8726115758917792,6.668402121488519,3
INCOV043-BL,invitro,cDC,DPA1,0.3364722366212129,0.8223080178318074,-1.2752218625276497,1.9481663357700756,1
INCOV043-BL,invitro,CD14 Monocyte,DPB1,2.240001353274049,0.6850024939026851,0.8974211359046687,3.5825815706434296,27
INCOV043-BL,invitro,CD8 T,DPB1,2.3978952727983702,0.8235354747736603,0.7837954022509022,4.011995143345838,21
INCOV043-BL,invitro,CD16 Monocyte,DPB1,2.3978952727983707,1.6877454928053721,-0.9100251081699628,5.705815653766704,5
INCOV043-BL,invitro,CD4 T,DPB1,2.3978952727983702,1.5406937962286253,-0.6218090790140276,5.417599624610768,6
INCOV043-BL,invitro,B,DPB1,2.105909870358394,0.7971020706186824,0.5436185199434738,3.668201220773314,18
INCOV043-BL,invitro,NK,DPB1,2.3978952727983707,1.886956825315847,-1.3004721452027268,6.096262690799469,4
INCOV043-BL,invitro,cDC,DPB1,0.6931471805599453,1.6832508230603462,-2.6059638095857354,3.992258170705626,1
INCOV043-BL,invitro,B,DQA1,2.3978952727983702,1.5406937962286253,-0.6218090790140276,5.417599624610768,6
INCOV043-BL,invitro,CD16 Monocyte,DQA1,3.044522437723423,3.5063331693340682,-3.827764291969532,9.916809167416378,1
INCOV043-BL,invitro,CD14 Monocyte,DQA1,2.3978952727983707,1.886956825315847,-1.3004721452027268,6.096262690799469,4
INCOV043-BL,invitro,cDC,DQA1,3.044522437723423,3.5063331693340682,-3.827764291969532,9.916809167416378,1
INCOV043-BL,invitro,CD8 T,DQA1,2.3978952727983707,3.773913650631694,-4.998839563203824,9.794630108800565,1
INCOV043-BL,invitro,pDC,DQB1,2.3978952727983707,3.773913650631694,-4.998839563203824,9.794630108800565,1
INCOV043-BL,invitro,CD8 T,DQB1,2.3978952727983702,1.4264052841433372,-0.39780771148019234,5.193598257076933,7
INCOV043-BL,invitro,NK,DQB1,2.3978952727983707,3.773913650631694,-4.998839563203824,9.794630108800565,1
INCOV043-BL,invitro,CD14 Monocyte,DQB1,2.2541674411384025,0.5959026401996146,1.086219728054828,3.422115154221977,37
INCOV043-BL,invitro,CD16 Monocyte,DQB1,2.5780310367783383,1.3086128555758418,0.013196970143573683,5.1428651034131025,8
INCOV043-BL,invitro,B,DQB1,2.3078451064093173,0.6806530535659306,0.9737896354528812,3.641900577365753,27
INCOV043-BL,invitro,CD4 T,DQB1,2.5780310367783383,1.8506580482511399,-1.0491920854930847,6.205254159049762,4
INCOV043-BL,invitro,cDC,DQB1,2.3978952727983707,3.773913650631694,-4.998839563203824,9.794630108800565,1
INCOV043-BL,invitro,CD14 Monocyte,DRB1,1.2001362421958643,0.22245340848652168,0.7641355733241051,1.6361369110676236,114
INCOV043-BL,invitro,B,DRB1,1.4956687314059973,0.4325462473501509,0.6478936649517479,2.343443797860247,48
INCOV043-BL,invitro,CD4 T,DRB1,2.3978952727983702,1.008620849138078,0.42103473443153083,4.37475581116521,14
INCOV043-BL,invitro,CD8 T,DRB1,1.830590670013395,0.497432446982201,0.8556409891866512,2.805540350840139,47
INCOV043-BL,invitro,pDC,DRB1,2.3978952727983707,1.886956825315847,-1.3004721452027268,6.096262690799469,4
INCOV043-BL,invitro,CD16 Monocyte,DRB1,0.5719032909018342,0.38368712123003806,-0.1801096480408938,1.3239162298445621,15
INCOV043-BL,invitro,NK,DRB1,2.3978952727983707,1.886956825315847,-1.3004721452027268,6.096262690799469,4
INCOV043-BL,invitro,cDC,DRB1,0.24116205681688804,0.5677478862467586,-0.8716033525255021,1.3539274661592782,1
INCOV043-BL,optitype,CD8 T,A,2.044573671054061,0.3442531646302698,1.3698498668147945,2.7192974752933274,103
INCOV043-BL,optitype,CD4 T,A,2.0633336178185853,0.3896849397754531,1.2995651705410374,2.827102065096133,83
INCOV043-BL,optitype,CD14 Monocyte,A,1.9614077521882876,0.6033729104738841,0.7788185784123647,3.1439969259642107,34
INCOV043-BL,optitype,CD16 Monocyte,A,2.3978952727983707,1.6877454928053721,-0.9100251081699628,5.705815653766704,5
INCOV043-BL,optitype,NK,A,1.8578669559585796,0.7019580209137272,0.4820545163086607,3.2336793956084984,22
INCOV043-BL,optitype,B,A,1.096497145529047,1.4733976696196607,-1.7913092218307327,3.984303512888827,4
INCOV043-BL,optitype,CD8 T,B,1.329446540058745,0.16596042860611798,1.0041700771319229,1.654723002985567,255
INCOV043-BL,optitype,NK,B,1.4511610546266929,0.3525054770030101,0.7602630153476809,2.1420590939057047,59
INCOV043-BL,optitype,CD14 Monocyte,B,1.269713511169776,0.26703276385788005,0.7463389113161422,1.7930881110234096,91
INCOV043-BL,optitype,CD4 T,B,1.4443555615897108,0.1673277218158526,1.1163992532155027,1.7723118699639189,285
INCOV043-BL,optitype,B,B,1.1542105388255295,0.42585777208074127,0.31954464301080987,1.988876434640249,39
INCOV043-BL,optitype,CD16 Monocyte,B,1.0916139892238628,0.6282956066681851,-0.13982277149052358,2.323050749938249,16
INCOV043-BL,optitype,pDC,B,2.3978952727983707,3.773913650631694,-4.998839563203824,9.794630108800565,1
INCOV043-BL,optitype,cDC,B,3.7135720667043075,3.3460847854478137,-2.84463360199084,10.271777735399455,1
INCOV043-BL,optitype,CD8 T,C,1.0457046333604219,0.14379909056464346,0.7638635948441073,1.3275456718767364,274
INCOV043-BL,optitype,NK,C,1.1584466294269393,0.3369317436042515,0.4980725467143229,1.8188207121395559,57
INCOV043-BL,optitype,CD14 Monocyte,C,1.2196795994672973,0.3156834503594183,0.6009514062474995,1.8384077926870952,71
INCOV043-BL,optitype,CD4 T,C,1.5845689352536392,0.1896855286952731,1.212792130622465,1.9563457398848134,254
INCOV043-BL,optitype,B,C,1.4247781922757599,0.44061310586993097,0.5611923736543615,2.2883640108971584,42
INCOV043-BL,optitype,CD16 Monocyte,C,0.8073271477853515,0.5518060979101186,-0.2741929305680634,1.8888472261387665,11
INCOV043-BL,optitype,pDC,C,2.3978952727983707,3.773913650631694,-4.998839563203824,9.794630108800565,1
